title,imdb_score,predicted_score
Fate: The Winx Saga - The Afterparty,6.2,6.5691753757109455
Secret Magic Control Agency,6.2,6.402094401469611
Doom of Love,4.7,5.803383119852461
Breaking Boundaries: The Science of Our Planet,7.8,6.63936508926294
All Hail,5.6,6.229791090149794
The Seven Deadly Sins: Cursed by Light,6.4,6.328763811217562
Don,7.0,5.940859618040123
The Last Mercenary,5.3,5.445371186459485
Lulli,4.8,5.46206839349265
Dancing on Glass,5.5,6.159187904659104
"My Brother, My Sister",6.0,6.20039713144355
Je suis Karl,5.4,5.7466306684370005
Blood Brothers: Malcolm X & Muhammad Ali,6.9,7.146906852739472
Trollhunters: Rise of the Titans,6.7,6.395651029619036
Amina,3.8,6.59786908963909
The Princess Switch 3: Romancing the Star,5.5,5.4569086846822445
Looop Lapeta,5.2,5.238587193776082
Anonymously Yours,5.7,5.875536789467423
The Last Forest,7.3,6.88597759176192
Rumspringa,5.3,5.7755683283557655
Bordertown: The Mural Murders,6.2,6.146048413552301
Biking Borders - eine etwas andere Reise,7.7,6.736592079763197
Ronny Chieng: Speakeasy,6.3,6.515707823542577
Biggie: I Got a Story to Tell,6.8,6.818418392059479
Super Me,5.8,5.659192082596655
The Whole Truth,5.1,5.713911423663246
Jonas Brothers Family Roast,5.2,5.610063494059443
The Soul,6.6,5.880205107796678
"Sing, Dance, Act: Kabuki featuring Toma Ikuta",6.9,6.636093130316328
And Tomorrow the Entire World,6.0,5.839096409921581
One,6.5,6.241780180230939
Major Grom: Plague Doctor,6.3,5.8537638641740255
Anne+,6.0,6.101336988146297
Ajeeb Daastaans,6.7,6.098630228249927
Dynasty Warriors,4.7,5.81613069608922
"Barbie: Big City, Big Dreams",5.7,6.056108747624768
Roohi,4.3,5.640941492863522
Crazy About Her,6.6,5.544331871400667
Confessions of an Invisible Girl,5.2,6.043034922171496
Doctor,7.5,5.736080868762276
Battle: Freestyle,4.3,5.689718964086326
Theo Von: Regular People,5.1,5.582171671971856
Octonauts: The Ring of Fire,6.4,6.465464568684845
Chris Rock Total Blackout: The Tamborine Extended Cut,7.1,5.901906137679224
Montford: The Chickasaw Rancher,6.6,6.3034999749164715
Creating The Queen's Gambit,6.9,6.311657944611047
Nayattu,8.1,6.092423348098876
Hey! Sinamika,6.0,6.137430069629699
Christina P: Mom Genes,5.8,6.526934149758597
Memories of a Murderer: The Nilsen Tapes,6.3,6.781547281776843
Heroes: Silence and Rock & Roll,7.5,6.7407644355119345
Phil Wang: Philly Philly Wang Wang,6.1,5.604916527726361
"Strip Down, Rise Up",5.2,6.92638689187692
This Little Love of Mine,5.3,5.4304847485367
Bright: Samurai Soul,5.5,6.1526642829310125
Last Summer,6.3,5.7929712165819165
40 Years Young,4.3,5.71432374430551
Red Dot,5.5,5.410975132847321
Black Island,5.2,5.952779555286084
Love Tactics,5.2,5.496732020699132
Yuri Marçal: Honest Mistake,6.1,6.502182240731446
Paper Lives,6.6,6.133099079046177
The Women and the Murderer,6.4,6.84013258995644
Resort to Love,5.7,5.459015978629478
7 Yards: The Chris Norton Story,7.8,6.758130396040498
UFO,4.7,6.79636838229113
Below Zero,6.2,5.286047023283049
Child of Kamiari Month,5.8,6.616543901161348
The Secret Diary of an Exchange Student,5.3,5.498204421854863
Making Malinche: A Documentary by Nacho Cano,5.1,6.699874195653216
Hate by Dani Rovira,6.7,5.8167332324474845
American Girl,7.1,5.801851236529195
Etharkkum Thunindhavan,6.6,6.014185346247115
Man in Love,6.9,5.844088793518715
Dasvi,7.4,6.312312401033354
JJ+E,5.3,5.74876719219095
The Hand of God: Through the Eyes of Sorrentino,7.1,6.195274248685356
Prime Time,5.2,5.920940142530046
Caught by a Wave,5.7,5.795045253029463
Honey Girls,4.7,5.369426601716577
Mishan Impossible,6.8,5.795484253800183
Spoiled Brats,6.1,5.817796935336324
Xtreme,5.8,5.738752958093393
The Four of Us,5.3,5.690150484355876
Latte and the Magic Waterstone,5.6,6.168866700907942
Thalaivii,5.9,6.565366272005061
Squared Love,5.1,5.5322251143921
Why Did You Kill Me?,5.6,6.774098723458891
Security,4.9,5.777399247095164
Nail Bomber: Manhunt,6.3,6.908539788708655
Arlo the Alligator Boy,6.4,6.296827150959695
The Photographer: Murder in Pinamar,6.7,6.8389642421696895
The Last Paradiso,5.6,5.851985458623735
The Father Who Moves Mountains,5.5,6.036840715041654
Forever Out of My League,5.3,5.7737261120887355
Homunculus,5.5,6.03751724507762
Searching for Sheela,4.3,6.538292023512276
Carnaval,4.0,5.805307478921269
All About Gila,4.2,5.684748642240175
Cinema Bandi,7.9,6.092674620044223
Just Say Yes,4.5,5.500004219247579
A Family,7.0,6.414126367976316
Baggio: The Divine Ponytail,6.1,6.0806703664048
Asakusa Kid,7.1,6.221869549567684
Sex: Unzipped,2.5,6.506572783532422
Broken Idol: The Undoing of Diomedes Díaz,6.3,6.892644538175868
This Is Not a Comedy,4.9,6.131862670511219
137 Shots,6.2,6.910126552770289
Toolsidas Junior,7.5,6.0361824345230035
Accomplice,7.2,6.399700170140063
Swallow,3.5,6.39078950491086
Jagame Thandhiram,5.8,6.0252624237278445
Mike Epps: Indiana Mike,4.2,6.474391255782782
Get the Grift,5.3,5.810890037050808
How I Fell in Love with a Gangster,6.0,6.66958404729394
Ms. Pat: Y'all Wanna Hear Something Crazy?,5.9,5.602234249643125
Chandigarh Kare Aashiqui,6.8,5.915187274938025
Whindersson Nunes: My Own Show!,7.0,6.533712874764325
Emicida AmarElo Live in Sao Paulo,7.6,6.768162813156286
"Crack: Cocaine, Corruption & Conspiracy",6.7,7.041152035120252
Get the Goat,6.0,5.599843999731903
Autumn Girl,5.4,5.8369817022786545
New Gods: Nezha Reborn,6.8,6.493452883479939
Sweet & Sour,6.7,5.533511150816428
Donkeyhead,6.1,6.160639329752825
The Guide to the Perfect Family,6.4,6.118386641576474
Today We Fix the World,6.2,6.136946297817621
The Characters of the Continent,6.6,6.203826778756695
Irul,5.8,5.590421756744949
The Door Into Summer,6.3,5.786493599326629
One Night in Paris,4.5,5.602289772399264
Chris Distefano: Speshy Weshy,6.4,5.416942789372108
Haseen Dillruba,6.9,5.874973970984429
Kuthiraivaal,5.6,6.245586699160986
Only You,6.5,5.8136629428571664
Godspeed,6.5,6.262791994406281
Mommy Issues,5.4,5.743253517181773
Dancing Queens,5.6,6.176222625790266
Double Dad,5.6,5.82441316626132
Into the Wind,5.2,5.762549863265098
A California Christmas: City Lights,5.5,5.87555803412852
Breaded Life,7.7,6.239791382828541
Animals on the Loose: A You vs. Wild Interactive Movie,5.8,6.191500994462239
Amandla,5.5,6.067236685962646
Wish You,6.4,5.781740831498177
Father Christmas Is Back,4.5,5.925836550804683
Lady Boss: The Jackie Collins Story,6.8,6.7415843391343095
Meskina,5.6,5.504368671564823
Madame Claude,5.4,5.880345874256855
In for a Murder,5.3,5.619455806714826
Kurup,7.1,6.0281569812132965
Thimmarusu: Assignment Vali,7.2,6.087010678999034
Headspace Unwind you Mind,7.2,7.081700815775267
Just Short of Perfect,5.3,5.472598325522475
Wild Dog,6.1,5.6788396331832445
One Second,4.7,5.4277641729831725
1000 Miles from Christmas,5.7,5.238550242509821
Annaatthe,4.0,6.241252470996125
Michael Che: Shame the Devil,6.4,5.569981216112328
Pagglait,6.9,6.216433571912393
In Good Hands,5.6,5.506408371697746
In Our Mothers' Gardens,8.6,6.698930453268011
Hostage House,3.9,5.6031946128493875
Amy Tan: Unintended Memoir,7.7,6.792597031612289
Tughlaq Durbar,5.4,6.183044073971602
Untold: Caitlyn Jenner,6.4,6.671336052087387
Kadaseela Biriyani,7.5,6.209978181189119
Meenakshi Sundareshwar,7.1,5.820413384847896
Forever Rich,5.5,5.850897921572129
We Couldn't Become Adults,6.4,5.963594410405806
Laabam,3.4,6.147730594504846
Carlos Ballarta: False Prophet,6.7,5.599347208901295
Surviving Paradise: A Family Tale,7.5,6.6618808279810935
Escape the Undertaker,4.2,4.403188504097457
Ghost Lab,5.1,5.397407671155935
The Humans & the Mongoose,5.4,5.542540615160532
Zero to Hero,6.7,6.145499836037181
Puff: Wonders of the Reef,7.1,6.1756309447101465
You vs. Wild: Out Cold,5.4,5.103665876192418
Lethal Love,4.4,5.5666390236929315
Lords of Scam,6.3,6.9126904614236535
Love Like the Falling Petals,6.3,5.959955879802206
A World Without,3.8,5.723483163683339
The Guardian,5.7,5.622117396057046
Love Me Instead,7.0,6.285328286503955
The Land,6.1,6.1346723362911275
One Lagos Night,6.6,5.868235652955716
Sharkdog’s Fintastic Halloween,6.5,5.865512134049391
David and the Elves,5.2,5.554121274820991
Ankahi Kahaniya,5.5,5.870003955646409
11M,7.0,6.759454268356622
Bartkowiak,5.1,5.331877489011194
The House of Flowers: The Movie,5.5,6.075594405943797
"Michela Giraud: The Truth, I Swear!",5.5,6.499912966178372
Plastic Island,8.0,6.809367147675377
Story of Dinda: Second Chance of Happiness,5.6,5.5049686266427615
Carolin Kebekus: The Last Christmas Special,4.7,5.612035325413731
The Misadventures of Hedi and Cokeman,4.4,5.576334923022846
Still Out of My League,5.5,5.854046501902616
Cem Yılmaz: Diamond Elite Platinum Plus,6.6,5.824058777171626
Sardar Ka Grandson,4.2,6.0487694148078175
Sarbath,5.6,5.839042309631901
Dolly Parton: A MusiCares Tribute,6.6,6.476994609530908
Tony Parker: The Final Shot,6.8,6.800976648083629
Sisters on Track,5.8,6.715560269060163
Shyam Singha Roy,7.7,5.525037194005503
Blue Dream: The Road to Wembley,7.1,6.436143556041216
Private Network: Who Killed Manuel Buendía?,6.8,7.1030761882172495
Mo Gilligan: There's Mo to Life,5.8,5.612866638255526
Johnny Test's Ultimate Meatloaf Quest,7.1,5.884386456358287
Have You Ever Seen Fireflies?,6.1,6.205049787643583
Mo Amer: Mohammed in Texas,6.5,5.607119554819982
Kapil Sharma: I'm Not Done Yet,6.9,5.608626870118271
Grumpy Christmas,4.4,5.743207713407937
African America,5.2,6.080283055600211
Daiki Tsuneta: Tokyo Chaotic,7.5,6.702534208227966
Will You Marry?,4.9,5.703316275033807
Trapped,6.4,5.962835652447307
Haroun,6.3,5.6901097784870895
Brother in Love 2,6.5,5.969694791475112
Angèle,7.0,6.731221210228142
Boomika,5.5,5.332803315814656
Bankrolled,4.0,5.812279142154736
June & Kopi,6.3,5.738202030076862
Adam by Eve: A Live in Animation,6.1,6.713214611539093
Here and There,6.7,5.771402329333367
Time to Dance,2.2,5.149602122263838
Love Is Color Blind,6.1,5.593491081428312
Shadow Parties,6.2,5.754121102421004
Ayinla,8.1,6.245636143343469
Loyiso Gola: Unlearning,5.9,5.580463215090955
A Perfect Fit,5.3,5.853194886841505
Ali & Ratu Ratu Queens,7.0,6.103253524062351
D.O.D.: Day of Destiny,5.0,5.97056957694149
Meeting Point,4.2,5.957800985728612
StarBeam: Beaming in the New Year,5.5,5.841579395420302
Trippin’ with the Kandasamys,4.9,5.469073252085691
Chief Daddy 2: Going for Broke,3.0,5.923290999309941
Clash,6.1,5.755948772849057
Tribhanga,6.2,5.811420529023337
Slay,3.2,5.469380040096203
Gatao: The Last Stray,5.9,5.652895959111762
Madam Chief Minister,4.8,6.271515389360033
Binti,5.6,6.133548611970253
Myriam Fares: The Journey,2.3,6.5898520404291885
Convergence: Courage in a Crisis,5.4,6.942053962884842
Stuck Apart,6.0,6.16297680928104
"Let's Tie the Knot, Honey!",4.4,5.502814205556216
Upcoming Summer,6.7,6.172482208387233
"Rodrigo Sant'anna: I'm Here, I'm Queer!",2.6,5.599124343478471
Little Big Mouth,3.9,5.437826882486529
30 March,4.0,5.884416967746361
A Naija Christmas,4.7,5.911596408827368
"Our Lady of San Juan, Four Centuries of Miracles",6.2,6.594152206571897
Celeb Five: Behind the Curtain,4.7,6.47825994415323
Just in Time,6.9,5.747340007523626
Izla,3.7,5.305453369693089
Lokillo: Nothing's the Same,4.7,5.6076184525166415
Lee Su-geun: The Sense Coach,4.1,5.477699236315068
Soy Rada: Serendipity,6.2,5.904030867950692
Geez & Ann,5.0,5.8390899606512665
Dearest Boy,6.0,6.043153001281581
Tersanjung: The Movie,5.8,5.893369707189439
Kaaval,5.1,5.930561612505898
The Tambour of Retribution,6.8,6.082650695973268
Devdas Brothers,3.3,6.124420090609482
What Happened to Mr Cha?,4.3,6.111960017582508
The Heartbreak Club,6.3,5.781028969309786
Angeliena,7.3,5.775450381855936
Layla Majnun,6.0,5.928532675059343
Tuesdays And Fridays,4.4,5.55997692824859
A Faraway Land,5.0,6.141488367138683
I Missed You,5.7,5.761228818758114
My Amanda,5.7,5.731876216923119
Momshies! Your Soul is Mine,5.8,5.785160334676774
Happiness Ever After,4.2,5.795342006580487
Kongsi Raya,7.0,5.815365706356746
Princess 'Daya'Reese,7.1,5.552679494088927
Super Monsters: Once Upon a Rhyme,5.6,5.903591616588446
My Bride,5.0,5.716467454364752
Fine Wine,6.8,5.809811291235707
C/O Kaadhal,7.7,6.363997152266146
Lokillo,3.8,5.775990663268381
